y,tariff,age,area,channel,m01.out.peak.count,m01.out.peak.duration,m01.out.peak.value,m01.out.offpeak.count,m01.out.offpeak.duration,m01.out.offpeak.value,m01.in.count,m01.in.duration,m01.sms.count,m01.custom.service.count,m02.out.peak.count,m02.out.peak.duration,m02.out.peak.value,m02.out.offpeak.count,m02.out.offpeak.duration,m02.out.offpeak.value,m02.in.count,m02.in.duration,m02.sms.count,m02.custom.service.count,m03.out.peak.count,m03.out.peak.duration,m03.out.peak.value,m03.out.offpeak.count,m03.out.offpeak.duration,m03.out.offpeak.value,m03.in.count,m03.in.duration,m03.sms.count,m03.custom.service.count,m04.out.peak.count,m04.out.peak.duration,m04.out.peak.value,m04.out.offpeak.count,m04.out.offpeak.duration,m04.out.offpeak.value,m04.in.count,m04.in.duration,m04.sms.count,m04.custom.service.count,m05.out.peak.count,m05.out.peak.duration,m05.out.peak.value,m05.out.offpeak.count,m05.out.offpeak.duration,m05.out.offpeak.value,m05.in.count,m05.in.duration,m05.sms.count,m05.custom.service.count,m06.out.peak.count,m06.out.peak.duration,m06.out.peak.value,m06.out.offpeak.count,m06.out.offpeak.duration,m06.out.offpeak.value,m06.in.count,m06.in.duration,m06.sms.count,m06.custom.service.count,m07.out.peak.count,m07.out.peak.duration,m07.out.peak.value,m07.out.offpeak.count,m07.out.offpeak.duration,m07.out.offpeak.value,m07.in.count,m07.in.duration,m07.sms.count,m07.custom.service.count,m08.out.peak.count,m08.out.peak.duration,m08.out.peak.value,m08.out.offpeak.count,m08.out.offpeak.duration,m08.out.offpeak.value,m08.in.count,m08.in.duration,m08.sms.count,m08.custom.service.count,payment_bank account,payment_credit card,payment_post account,gender_B,gender_F,gender_M,added.service.1_N,added.service.1_Y,added.service.2_N,added.service.2_Y
0,8,47.6,3,5,4,127,2.0793,0,0,0.0,1,36,0,0,28,1009,9.4754,6,177,0.878,19,2967,0,0,5,134,1.2028,0,0,0.0,9,380,0,0,11,665,4.5438,0,0,0.0,7,253,0,2,11,713,4.7896,0,0,0.0,9,297,0,1,12,329,2.9252,0,0,0.0,0,0,0,5,21,1599,10.3612,0,0,0.0,1,38,0,5,4,56,0.7003,0,0,0.0,0,0,0,0,True,False,False,True,False,False,True,False,True,False
0,8,15.67,2,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,False,True,True,False
20,8,28.75,1,5,17,1643,9.7486,15,1021,4.1441,43,3428,3,0,9,1221,6.8704,17,1324,5.1207,35,3340,4,1,7,682,4.0408,23,2652,8.3898,39,4441,13,0,12,2075,11.3347,27,2230,8.4544,36,2139,4,0,8,1497,8.1099,24,2635,9.1738,55,4210,26,0,24,3817,20.8204,24,4495,14.0192,53,8624,33,0,21,3728,20.3055,18,2782,8.928,41,5178,5,0,11,1301,7.4664,14,1832,6.1014,24,1899,8,0,False,True,False,False,False,True,True,False,True,False
155,7,43.73,2,5,106,10952,64.1274,45,3446,13.4036,38,3583,0,0,86,7682,44.9168,19,1897,6.7826,38,3977,0,0,142,16544,70.7861,0,0,0.0,42,4422,0,0,135,12193,55.3817,0,0,0.0,74,6555,0,0,144,10635,51.0151,0,0,0.0,30,3949,0,0,178,19375,84.2279,0,0,0.0,29,2325,0,0,183,17385,77.8812,0,0,0.0,26,3602,0,0,206,16188,76.1898,0,0,0.0,27,2979,0,0,False,True,False,False,True,False,False,True,True,False
224,6,30.75,3,5,258,25262,112.4998,0,0,0.0,273,18530,0,0,231,28370,120.2714,0,0,0.0,311,24409,0,0,275,26728,119.0299,0,0,0.0,346,23647,0,0,213,25455,108.3981,0,0,0.0,319,21720,0,0,171,14950,68.4677,0,0,0.0,232,17595,0,1,299,25663,117.9959,0,0,0.0,433,22189,0,0,283,25305,115.2272,0,0,0.0,390,25097,0,0,93,7999,36.7893,0,0,0.0,65,8712,0,0,True,False,False,True,False,False,True,False,True,False
164,7,49.73,2,5,433,119242,443.2579,0,0,0.0,227,17307,0,3,432,102410,391.0756,0,0,0.0,249,19799,0,2,655,149168,558.9128,0,0,0.0,427,37864,0,12,429,140294,491.857,0,0,0.0,210,10802,0,4,464,110676,411.6389,0,0,0.0,221,10708,2,10,287,52991,115.9327,0,0,0.0,87,6612,41,7,275,57204,135.7166,0,0,0.0,123,7297,10,3,104,22461,69.7501,0,0,0.0,65,6115,1,1,True,False,False,True,False,False,False,True,True,False
16,3,31.77,1,7,11,769,4.8759,3,140,0.6657,15,814,0,0,5,195,1.4647,4,190,0.8955,21,1282,0,0,7,378,2.5616,6,283,1.3387,18,754,0,0,13,1117,6.7775,3,123,0.6223,6,416,0,0,6,358,2.3618,2,72,0.3894,10,890,0,0,6,152,1.3593,0,0,0.0,16,3091,0,0,25,2553,15.0986,2,259,0.8651,23,3978,0,0,2,103,0.7075,1,88,0.3269,5,3120,0,0,False,True,False,False,False,True,True,False,True,False
0,7,26.22,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,True,False,False,True,False,False,True
41,8,26.26,1,8,0,0,0.0,0,0,0.0,0,0,0,0,89,4720,33.374,0,0,0.0,148,8752,0,0,88,4907,34.2282,0,0,0.0,150,12411,3,0,90,5499,37.4705,0,0,0.0,97,10387,0,1,98,11323,68.132,0,0,0.0,127,9440,0,0,79,5617,36.936,0,0,0.0,109,10482,0,0,104,9344,58.6137,0,0,0.0,109,11155,0,0,22,2884,17.0477,0,0,0.0,22,1536,8,0,False,True,False,True,False,False,True,False,True,False
95,8,18.0,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,14,650,4.2504,0,0,0.0,2,159,2,0,True,False,False,True,False,False,False,True,True,False
0,8,33.47,1,5,24,1646,8.0733,0,0,0.0,144,19232,0,0,18,2020,10.92,0,0,0.0,75,11232,0,0,0,0,0.0,0,0,0.0,53,7856,0,0,0,0,0.0,0,0,0.0,10,2624,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,False,True,False,True,False,True,False,True,False
384,7,18.78,2,3,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,69,10160,26.0661,0,0,0.0,43,6902,28,0,False,True,False,True,False,False,True,False,False,True
15,8,23.77,2,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,6,653,3.9654,0,0,0.0,6,203,0,0,9,1482,8.5221,0,0,0.0,28,1604,0,0,9,1210,7.0254,0,0,0.0,17,545,0,1,8,321,2.4712,0,0,0.0,18,422,0,0,32,3502,21.247,0,0,0.0,11,197,0,0,True,False,False,True,False,False,True,False,True,False
319,8,28.42,3,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,69,3522,18.9349,0,0,0.0,22,1827,0,1,135,6814,44.689,0,0,0.0,109,7665,1,6,False,True,False,False,True,False,False,True,True,False
142,7,47.73,2,5,75,5773,35.8039,15,821,3.532,139,20917,0,0,121,6926,45.8025,10,193,1.4208,130,18877,0,0,202,12246,71.5525,6,183,1.0846,208,28213,0,0,130,8816,42.9857,0,0,0.0,127,16213,0,0,176,12142,59.235,0,0,0.0,220,32639,0,0,217,13736,68.9599,0,0,0.0,231,33791,0,0,149,10374,50.5425,0,0,0.0,185,24308,0,0,52,3541,17.3018,0,0,0.0,46,6561,0,0,True,False,False,True,False,False,False,True,True,False
25,8,19.11,4,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,4,157,1.2173,0,0,0.0,0,0,0,0,9,592,3.9623,0,0,0.0,5,88,0,0,False,True,False,False,False,True,True,False,True,False
117,7,18.88,2,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,True,False,True,False,True,False
0,8,19.37,3,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,12,821,5.445,0,0,0.0,13,355,3,0,65,6919,42.162,0,0,0.0,75,2218,3,8,False,True,False,False,False,True,True,False,True,False
0,3,46.09,1,5,26,3212,18.312,0,0,0.0,7,415,0,0,22,6573,34.2504,2,97,0.4534,6,365,0,0,28,10541,54.1748,0,0,0.0,2,158,0,0,13,3263,17.2176,1,43,0.2128,6,594,0,1,29,4111,22.9958,2,165,0.6259,19,857,0,0,15,1614,9.4005,4,567,1.8541,3,297,0,0,22,2625,15.0449,4,101,0.6698,5,200,0,0,0,0,0.0,0,0,0.0,0,0,0,0,True,False,False,True,False,False,True,False,True,False
120,6,30.75,3,5,152,8643,44.9653,0,0,0.0,161,8424,0,0,136,9241,45.4492,0,0,0.0,134,5679,0,0,191,20132,88.1478,0,0,0.0,202,12700,2,1,205,19287,86.7172,0,0,0.0,178,12981,0,0,153,14133,63.8336,0,0,0.0,164,12964,0,0,127,13241,58.01,0,0,0.0,144,7392,1,1,135,11195,51.9855,0,0,0.0,179,11251,2,0,27,2532,11.3936,0,0,0.0,24,2108,0,0,False,True,False,True,False,False,True,False,True,False
13,8,22.55,3,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,39,3394,21.3137,0,0,0.0,17,421,0,0,16,1111,7.3445,0,0,0.0,7,104,0,0,21,1354,9.1046,0,0,0.0,12,230,0,0,10,807,5.1672,0,0,0.0,14,294,0,0,24,2508,15.3274,0,0,0.0,5,48,1,0,False,True,False,False,False,True,True,False,True,False
69,8,42.95,2,5,5,729,4.063,4,331,1.2545,29,1466,0,0,30,3098,18.171,12,1116,4.0754,45,2591,0,0,28,2056,12.2906,19,1972,6.8839,68,5752,0,0,21,2807,15.8242,13,3025,9.0292,38,3323,0,0,33,3966,22.7029,11,1353,4.5743,65,8375,0,0,52,5929,34.3144,19,3590,11.0847,78,5779,0,0,33,4811,28.0565,0,0,0.0,50,3108,0,0,33,6484,36.6276,0,0,0.0,22,1898,0,10,True,False,False,False,False,True,True,False,True,False
174,4,40.88,3,7,88,9587,49.9414,3,484,1.5396,45,1960,0,0,136,15586,80.4655,10,1098,3.8223,100,7804,0,0,166,16885,89.0981,4,732,2.2734,137,12405,0,0,129,12537,66.75,1,176,0.5505,150,12560,0,0,140,12435,67.4508,19,1322,5.3216,162,10786,0,0,158,15962,84.3405,7,355,1.6253,180,12141,0,0,176,17530,92.8827,8,1033,3.451,120,11099,0,0,111,12632,65.0854,7,1050,3.3911,67,4284,0,0,True,False,False,True,False,False,True,False,True,False
91,8,24.42,1,5,0,0,0.0,0,0,0.0,0,0,0,0,45,3288,19.5655,0,0,0.0,55,3201,11,0,108,9294,56.456,0,0,0.0,197,12779,5,0,125,10214,56.2112,0,0,0.0,156,13723,6,1,111,6699,37.7045,0,0,0.0,146,11186,2,2,148,7867,51.8988,0,0,0.0,171,14158,0,1,189,14526,77.3627,0,0,0.0,164,14713,18,0,91,15188,76.9913,0,0,0.0,54,7684,15,0,False,True,False,True,False,False,False,True,True,False
37,8,27.11,2,5,78,3222,24.4594,0,0,0.0,30,1113,0,0,100,4371,32.6199,0,0,0.0,30,1964,0,0,99,6828,45.2091,0,0,0.0,34,1914,0,0,113,5825,41.5144,0,0,0.0,35,1985,0,0,60,3320,23.2075,0,0,0.0,38,2245,0,0,72,3750,26.4421,0,0,0.0,26,1063,0,0,72,3698,26.3806,0,0,0.0,23,1237,0,0,37,2339,15.8046,0,0,0.0,24,996,0,0,True,False,False,True,False,False,True,False,True,False
220,7,40.49,4,5,58,5399,42.9,156,22540,65.4676,116,17551,0,3,82,7120,57.0081,112,22338,62.121,131,17101,0,2,150,18162,112.663,129,23188,66.0745,145,36265,0,6,361,52384,215.2024,0,0,0.0,156,24204,0,2,287,46172,186.5494,0,0,0.0,262,28051,1,3,212,27298,114.5615,0,0,0.0,146,20260,0,0,236,35805,116.9914,0,0,0.0,158,13019,0,3,225,37917,95.8126,0,0,0.0,83,11023,6,0,False,False,True,False,False,True,False,True,True,False
0,7,29.04,2,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,True,False,False,True,False,False,False,True,True,False
16,7,24.59,3,5,0,0,0.0,0,0,0.0,0,0,0,0,19,793,4.6564,0,0,0.0,13,533,0,1,33,2400,11.563,0,0,0.0,19,660,0,0,25,1800,8.6992,0,0,0.0,29,673,0,0,22,1279,6.6194,0,0,0.0,20,411,0,0,29,1014,6.4423,0,0,0.0,20,443,0,0,18,2094,8.976,0,0,0.0,29,1695,2,0,30,2228,10.67,0,0,0.0,17,2474,0,0,True,False,False,True,False,False,True,False,True,False
105,6,36.13,1,5,125,9634,45.6527,0,0,0.0,37,2772,0,0,137,11489,53.1961,0,0,0.0,63,5152,0,0,207,17690,81.3957,0,0,0.0,77,5709,0,0,119,8230,40.2614,0,0,0.0,51,3441,0,0,176,15787,71.8314,0,0,0.0,59,3815,0,0,164,13702,63.5051,0,0,0.0,97,5570,0,0,228,23345,102.8854,0,0,0.0,117,7102,5,1,87,8947,39.3902,0,0,0.0,35,1950,0,0,False,False,True,True,False,False,True,False,True,False
46,8,23.01,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,16,313,3.2568,0,0,0.0,7,129,0,0,40,2902,18.9984,0,0,0.0,32,1250,0,1,34,3231,20.0649,0,0,0.0,65,2586,0,0,94,13595,79.3577,0,0,0.0,88,5011,0,0,45,3830,24.2688,0,0,0.0,86,2452,0,1,61,6738,40.8213,0,0,0.0,62,3198,0,0,False,True,False,False,False,True,True,False,True,False
45,8,21.14,2,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,12,887,5.7838,0,0,0.0,11,724,5,0,24,1056,7.8889,0,0,0.0,46,2949,5,0,42,3456,22.0455,0,0,0.0,56,2550,5,0,43,2642,17.9794,0,0,0.0,52,2858,0,1,False,True,False,False,False,True,True,False,True,False
32,3,42.95,3,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,10,875,5.2911,8,1926,5.7198,0,0,0,0,62,12735,68.3598,16,1419,5.2586,156,11470,0,2,13,1475,8.5195,5,195,1.0123,93,4959,0,1,28,5770,30.9637,4,348,1.2973,104,14456,0,4,64,15764,81.7649,16,2354,6.8141,70,10820,0,0,True,False,False,True,False,False,False,True,True,False
13,8,19.5,1,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,61,3049,21.921,0,0,0.0,14,333,0,0,53,4088,26.4194,0,0,0.0,35,1302,0,0,False,True,False,False,False,True,True,False,True,False
37,6,42.06,3,5,122,18126,74.2004,0,0,0.0,140,7561,0,0,154,16784,72.9433,0,0,0.0,102,12180,0,0,224,22386,112.2008,0,0,0.0,162,7737,0,1,189,20960,90.7508,0,0,0.0,213,8826,0,2,254,16794,83.3102,0,0,0.0,167,10289,1,0,342,52650,219.584,0,0,0.0,165,8919,0,8,229,57393,218.6916,0,0,0.0,225,11115,64,4,35,11916,44.1096,0,0,0.0,109,8218,99,0,True,False,False,True,False,False,True,False,True,False
253,7,32.49,4,5,125,33165,121.8916,0,0,0.0,74,11881,23,5,152,33087,125.1928,0,0,0.0,44,5922,11,0,311,60272,212.4404,0,0,0.0,57,5839,15,11,295,52059,149.4218,0,0,0.0,54,6910,21,1,209,48460,144.7866,0,0,0.0,57,8691,6,2,320,49713,173.3834,0,0,0.0,36,3735,17,2,358,78218,187.9769,0,0,0.0,38,5053,34,1,226,49188,90.4729,0,0,0.0,53,5009,12,0,False,False,True,False,False,True,False,True,True,False
48,8,36.91,2,7,6,444,6.7145,0,0,0.0,40,960,0,0,1,67,1.0231,1,16,0.1301,8,126,0,0,10,804,12.0691,0,0,0.0,9,170,0,0,16,826,12.991,3,260,0.7463,10,535,0,0,5,187,3.0838,5,164,0.7928,10,402,0,0,4,200,3.1587,3,213,0.6678,7,167,0,0,0,0,0.0,0,0,0.0,2,24,0,0,0,0,0.0,1,180,0.4054,1,1,0,0,True,False,False,True,False,False,True,False,True,False
28,7,17.63,3,7,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,True,False,False,False,False,True,True,False,True,False
0,8,16.85,2,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,False,True,False,False,False,True,True,False,True,False
49,8,34.98,3,5,28,740,12.8448,31,3176,8.4312,32,4446,0,0,6,244,3.969,0,0,0.0,26,2087,0,1,42,2034,15.6533,6,156,0.8816,38,7245,0,3,48,2877,19.6977,0,0,0.0,23,3807,0,0,55,3472,23.2638,0,0,0.0,41,5093,0,0,66,3810,26.3336,0,0,0.0,29,3762,0,0,95,14337,83.0587,0,0,0.0,20,2831,0,0,42,6014,34.9419,0,0,0.0,4,801,0,0,False,False,True,False,True,False,True,False,True,False
271,7,47.34,2,5,209,9862,88.9829,238,20133,70.3363,297,31053,30,0,199,9196,81.9049,155,11033,40.6359,314,33212,33,0,366,14897,88.1091,49,2533,10.844,225,15380,26,2,301,14470,76.5575,0,0,0.0,130,6109,3,3,254,15174,73.3797,0,0,0.0,127,6405,17,0,246,14556,70.8739,0,0,0.0,117,9935,5,0,372,21838,90.4791,0,0,0.0,196,10798,18,0,171,9986,49.8572,0,0,0.0,87,5573,9,1,False,False,True,False,False,True,False,True,True,False
59,8,22.0,2,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,18,1691,10.5238,0,0,0.0,47,3893,2,0,15,810,5.7001,0,0,0.0,50,3834,1,0,34,3740,22.6735,0,0,0.0,54,4369,2,0,28,4558,41.1053,0,0,0.0,25,1232,6,0,False,True,False,False,False,True,False,True,True,False
124,7,28.29,3,5,187,19633,86.036,0,0,0.0,109,12498,0,0,183,14820,69.1618,0,0,0.0,123,15783,0,0,262,21125,98.7445,0,0,0.0,177,22820,0,0,183,13744,65.4036,0,0,0.0,133,17550,0,0,104,7401,35.8891,0,0,0.0,95,10386,0,0,137,9285,45.6026,0,0,0.0,103,13747,0,0,161,12804,60.1419,0,0,0.0,105,10599,0,0,122,16866,69.9154,0,0,0.0,51,10707,0,0,True,False,False,True,False,False,False,True,True,False
236,7,41.4,1,7,325,44656,190.8107,0,0,0.0,281,49363,0,0,273,36421,151.7603,0,0,0.0,256,36348,0,0,327,47869,196.3481,0,0,0.0,322,56582,0,0,327,42568,178.4333,0,0,0.0,240,38819,0,0,229,28125,119.0273,0,0,0.0,180,29742,0,0,333,37506,169.6112,0,0,0.0,249,37140,0,0,354,46931,212.5045,0,0,0.0,246,39897,0,0,120,17610,72.2384,0,0,0.0,60,8789,0,1,True,False,False,True,False,False,False,True,True,False
4,7,34.19,1,5,12,916,4.3522,0,0,0.0,17,620,0,1,0,0,0.0,0,0,0.0,21,266,0,0,14,2392,9.5751,0,0,0.0,13,304,0,0,18,1662,7.5077,0,0,0.0,5,181,0,0,41,4619,19.9327,0,0,0.0,14,1556,0,0,6,473,2.2275,0,0,0.0,8,1033,0,0,13,761,3.9282,0,0,0.0,3,223,0,0,12,1448,6.1598,0,0,0.0,11,1421,1,0,False,True,False,True,False,False,True,False,True,False
24,8,35.14,3,5,15,294,2.9794,2,169,0.6363,30,651,0,0,12,342,2.9035,5,238,1.1207,21,640,0,0,17,660,4.9673,5,175,0.9611,36,773,0,0,12,794,5.1021,4,92,0.6471,16,720,0,0,12,335,2.8694,4,179,0.8682,23,858,0,0,19,828,6.0544,0,0,0.0,44,1349,0,0,17,502,4.3279,0,0,0.0,31,618,0,0,15,719,5.2333,0,0,0.0,28,1578,0,0,True,False,False,True,False,False,True,False,True,False
75,7,18.81,3,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,61,6024,17.6251,0,0,0.0,28,2228,113,0,False,True,False,False,True,False,False,True,True,False
443,7,32.62,1,5,415,49722,238.3412,22,3435,10.3364,171,16233,0,0,437,54949,233.1772,0,0,0.0,337,36477,0,0,551,67794,289.409,0,0,0.0,327,34517,0,0,453,52631,225.4448,0,0,0.0,366,42706,0,0,465,50225,218.4034,0,0,0.0,441,43870,0,0,519,58914,253.8179,0,0,0.0,407,39180,0,1,473,52157,223.6811,0,0,0.0,463,44702,0,9,165,17849,69.7243,0,0,0.0,101,11711,0,0,False,True,False,True,False,False,False,True,True,False
108,7,22.78,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,175,20768,88.6524,0,0,0.0,87,4743,0,1,229,42625,168.4021,0,0,0.0,144,9434,0,0,216,31471,129.2588,0,0,0.0,166,15709,0,0,161,21357,89.2081,0,0,0.0,170,13974,0,0,105,12903,54.6938,0,0,0.0,146,12437,0,0,False,True,False,True,False,False,True,False,True,False
82,8,22.49,1,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,99,7925,50.8266,0,0,0.0,116,6462,11,1,213,20797,128.4475,0,0,0.0,249,13114,11,0,120,10433,65.7419,0,0,0.0,172,7095,34,0,135,9691,63.5919,0,0,0.0,204,9273,18,0,89,6808,44.0713,0,0,0.0,102,5178,16,0,True,False,False,True,False,False,True,False,True,False
0,8,23.04,3,9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,5,110,1.0804,0,0,0.0,7,159,0,0,27,1448,10.2073,0,0,0.0,15,1058,0,0,0,0,0.0,0,0,0.0,0,0,0,0,1,12,0.1647,0,0,0.0,0,0,0,0,21,3430,19.535,0,0,0.0,17,3800,0,0,35,4521,26.7788,0,0,0.0,22,3600,0,0,False,True,False,False,True,False,True,False,True,False
120,8,25.11,4,5,21,6526,24.3458,0,0,0.0,25,10986,0,0,78,22043,74.3781,0,0,0.0,71,19123,17,0,89,33607,78.2468,0,0,0.0,101,26687,20,0,84,30093,67.347,0,0,0.0,94,37373,17,0,80,26149,59.0341,0,0,0.0,120,23135,3,0,76,41099,59.4586,0,0,0.0,105,26059,25,0,87,36927,46.8674,0,0,0.0,87,34114,32,0,112,50950,78.5355,0,0,0.0,96,46913,27,0,False,True,False,False,True,False,False,True,True,False
129,8,20.0,2,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,142,12064,76.4707,0,0,0.0,142,9885,1,5,92,7437,47.606,0,0,0.0,98,9550,0,0,False,True,False,True,False,False,True,False,False,True
95,8,36.55,1,5,35,3119,46.4305,106,7821,24.0819,87,5486,0,0,16,1595,23.5479,26,4450,10.1561,44,5194,0,1,44,3421,51.5068,62,11882,26.3517,73,10134,0,3,162,26630,159.5067,0,0,0.0,127,10542,0,2,75,7371,45.5112,0,0,0.0,81,3986,0,0,160,17834,107.7954,0,0,0.0,154,11096,0,1,179,16840,104.6657,0,0,0.0,195,8018,0,2,99,7558,48.847,0,0,0.0,63,6017,0,1,False,False,True,False,True,False,True,False,True,False
242,8,22.16,3,5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,29,1241,7.1942,0,0,0.0,4,69,0,0,48,3758,11.7917,0,0,0.0,3,79,0,0,102,7087,21.9298,0,0,0.0,7,391,0,0,111,8132,24.5797,0,0,0.0,1,109,0,0,84,5804,18.0543,0,0,0.0,26,1389,0,0,True,False,False,True,False,False,False,True,True,False
